id,name,popularity,duration_ms,explicit,artists,release_date,danceability,key,acousticness,instrumentalness,tempo
1SfWhQYidQRzHFGynzSzuR,Pigface,33,221747,0,['Greyhoundz'],2005-01-05,0.372,C,0.0118,0.399,104.02
4YVbLto1w4dEKXjuZxlGRQ,雙棲動物,43,275800,0,['Tanya Chua'],2005-01-05,0.346,A#,0.674,0.0,134.66
27doZ3PBRnbEtoI3qRNJv5,原點,35,250147,0,"['Stefanie Sun', 'Tanya Chua']",2005-01-05,0.47,F#,0.394,0.0,129.678
1mnELnVixuWR2nTyUJqaTx,下一次愛情來的時候,35,258840,0,['Tanya Chua'],2005-01-05,0.485,F,0.347,0.0,75.991
2jzdlM8TIb4SSfCjDuWYPf,Arcadia [ASOT 182] - Original Mix,7,174813,0,['Gabriel & Dresden'],2005-01-06,0.629,B,0.0355,0.902,131.826
2cSG5Wpfvk43fF4VtiZs9G,Mercury [ASOT 182] - Original Mix,5,82813,0,"[""John O'Callaghan"", 'Mannix']",2005-01-06,0.446,A,9.89e-05,0.932,139.071
7IAoa1fobj9NrK8ikxLG47,Perfect Wave [ASOT 182] - Original Mix,6,155074,0,"['Peter Martin', 'Anthanasia']",2005-01-06,0.613,D,0.0296,0.914,136.06
6Jy8ZVg25HOdpYeP546lHG,Not Even Winds [ASOT 182] - Original Mix,6,126730,0,"['O.C.', 'Nick Beman']",2005-01-06,0.641,G#,0.000724,0.429,128.776
3gQFGUklJAMK1noE20lk3h,Cosmic String [ASOT 182] - Original Mix,5,55813,0,['Marcos'],2005-01-06,0.318,C,1.05e-05,0.939,137.484
7qVqYrnDJUX0bXk2yRnPnN,במרחק נגיעה מכאן,42,272200,0,['Izhar Ashdot'],2005-01-06,0.74,E,0.0798,1.49e-05,111.99
6SrvXnm5Mz8zYE36WjDhVa,Dos Novias,18,230787,0,['Tabaré Cardozo'],2005-01-06,0.762,G,0.438,7.03e-06,100.011
7fbDR0awkq5ly8FW2DDEgw,CQ [ASOT 182] - Original Mix,6,124719,0,['EnMass'],2005-01-06,0.482,F#,5.69e-05,0.771,138.522
0dkw7f0jIR3kzOCCZpZds3,I Found You [ASOT 182] - Original Mix,6,137375,0,['Interstate'],2005-01-06,0.554,B,0.00186,0.0216,132.761
6NTWqttkvmM6ZFYb5QcAYr,Burned With Desire [ASOT 182] - Original Mix,5,139000,0,"['Armin van Buuren', 'Justine Suissa']",2005-01-06,0.467,B,0.00876,0.389,138.124
4JCf8us5upJG35HwfguhoH,Silence [ASOT 182] - Above & Beyond's 21st Century Remix,6,83484,0,"['Delerium', 'Sarah McLachlan', 'Above & Beyond']",2005-01-06,0.608,G,0.00933,0.928,138.024
1qSFitYzJgeemau7jjND1t,Niño Payaso,19,256640,0,['Tabaré Cardozo'],2005-01-06,0.677,G,0.59,0.0,106.038
5X3BKXJcgBQOEL1Te7I7A7,The Timelord [ASOT 182] - Original Mix,5,54719,0,['Signum'],2005-01-06,0.431,A#,1.56e-06,0.853,140.407
4094jkPP4OOfpg9xfQ8VC1,Naked Angel [ASOT 182] - Original Mix,5,166641,0,"['Solarstone', 'Scott Bond']",2005-01-06,0.424,F#,6.58e-05,0.881,138.3
5Wa7lI8ktFHkqQlntC1HVN,Stonecold [ASOT 182] - Original Mix,5,112875,0,['Bossanova'],2005-01-06,0.441,D,0.00265,0.853,136.222
285bfKnzDZbIicxzH48KSM,Somewhere [ASOT 182] - Original Mix,6,58594,0,"['Markus Schulz', 'Elevation']",2005-01-06,0.336,A,4.14e-05,0.663,131.22
7LSqAAdYUAgpwZBKIliI0R,תתנו לו צ'אנס,28,197173,0,['Shlishiat Ma Kashur'],2005-01-06,0.461,D,0.298,0.0,84.48
3ekeIsFVVjtNFpNq46Sa0q,Phantom Manor [ASOT 182] - Original Mix,5,69523,0,['Mark Norman'],2005-01-06,0.55,F#,9.47e-05,0.826,138.135
6u1EabMfOcc3GIryh6VOb8,La Quiero a Morir,45,191880,0,['El Puchero Del Hortelano'],2005-01-06,0.706,B,0.503,0.0,83.673
5TUibSJoGDTCqYlXm1vEaR,Intruder [ASOT 182] - Original Mix,5,137097,0,"['Armin van Buuren', 'M.I.K.E.']",2005-01-06,0.455,A#,0.000435,0.94,139.929
2d06saaxpCa1FW64Sl1cQZ,Wave Force [ASOT 182] - Original Mix,7,145672,0,"[""Perry O'Neil""]",2005-01-06,0.632,A#,0.0039,0.911,131.771
6sTBJjkzeR8n5NYm25WaKJ,Mind Circles [ASOT 182] - Perry O'Neil Remix,6,65562,0,"['St. John', 'Locust', ""Perry O'Neil""]",2005-01-06,0.528,B,0.0254,0.925,131.81
5C0T6gypR6TTIYLzCeADEJ,I Know You're Gone [ASOT 182] - Original Mix,6,184719,0,"['Max Graham', 'Jessica Jacobs']",2005-01-06,0.693,C,0.0359,0.296,130.046
6Fl02rREAwoyF9edCINi3b,Jump The Next Train [ASOT 182] - Kyau vs Albert Remix,5,103531,0,"['Young Parisians', 'Ben Lost', 'Kyau & Albert']",2005-01-06,0.609,G#,0.012,0.00864,139.109
6kcZNqUptf6F46xiAr3ht6,Hello Strings [ASOT 182] - Original Mix,6,177000,0,['Synergy'],2005-01-06,0.53,C,0.000152,0.853,130.852
4wv4ttDUqUGLHHBMO4fJmB,Tranquility [ASOT 182] - Original Mix,6,178031,0,['Mark Otten'],2005-01-06,0.536,A,0.0183,0.536,134.404
6gY3gcf6WxVyUXlWWRLKVJ,Exit [ASOT 182] - Robert Nickson Remix,6,85187,0,"['Vadim Zhukov', 'Robert Nickson']",2005-01-06,0.446,C#,1.88e-06,0.754,135.15
7ssPPiMwujXByPlxUPypw7,Children Of The Sun [ASOT 182] - Original Mix,6,62695,0,['Robert Gitelman'],2005-01-06,0.575,E,0.000581,0.67,137.916
1VvJjqy12rBpcjOSdffM5H,Forbidden Colours [ASOT 182] - Original Mix,5,71625,0,['True Form'],2005-01-06,0.472,C#,0.000421,0.779,134.053
031CHGoMVOnxnqwh8FFEXg,Sanctuary [ASOT 182] - Ivan Gough Remix,7,97156,0,"['Origene', 'Ivan Gough']",2005-01-06,0.792,F,0.00642,0.415,128.463
0SedEkm0oMrLx0jDdHggSj,A State Of Trance [ASOT 182] - Intro,5,79969,0,['Armin van Buuren'],2005-01-06,0.357,C,0.0362,0.47,128.029
6pFEo5lR2tFxJyPr4mfm7Y,Pound [ASOT 182] - Original Mix,5,97734,0,"['M.I.K.E.', 'Armin']",2005-01-06,0.608,D,0.000199,0.32,137.537
1mEGttECkB1I9tPmzy8uAy,Pobres Poderosos,18,228640,0,['Tabaré Cardozo'],2005-01-06,0.528,D,0.0114,0.000174,97.019
53hNJ73XaslTU2ziqo8pgm,Blue Fear [ASOT 182] - Agnelli & Nelson Remix,5,69492,0,"['Armin van Buuren', 'Agnelli & Nelson']",2005-01-06,0.618,G,0.00062,0.724,138.157
6QuWHNEbLK47wepmKxzs2V,A State Of Trance [ASOT 182] - Outro,4,31586,0,['Armin van Buuren'],2005-01-06,0.365,C,0.00747,0.000761,138.059
6pTwaAOif64XC2cyy9wVw8,Yimanya [ASOT 182] - Original Mix,5,99453,0,['Filterheadz'],2005-01-06,0.53,F#,0.000526,0.936,135.289
1f7EksSG9CeiXbjGD4zUga,Uruguayos Campeones,18,183587,0,['Tabaré Cardozo'],2005-01-06,0.654,A,0.0146,0.0,120.73
0subOLVhg0XPCrcmZg9ZB6,Todo el Mundo Tiene,20,186933,0,['Tabaré Cardozo'],2005-01-06,0.704,A,0.0368,0.0,129.997
5ByB5hLkKIHZAdmHysDPdW,Largo [ASOT 182] - Original Mix,6,102734,0,"['Markus Schulz', 'Elevation']",2005-01-06,0.629,G,0.00114,0.814,130.843
0rZHDHSI9LgebuITGF05GD,Adagio For Strings [ASOT 182] - Original Mix,7,158047,0,['Tiësto'],2005-01-06,0.489,A#,0.00265,0.808,139.596
79Hz05cTXz10lyTaMBFgRS,Find [ASOT 182] - Andy Moor Remix,7,146297,0,"['Ridgewalkers', 'EL', 'Andy Moor']",2005-01-06,0.446,C,0.000226,0.805,130.294
1kONj8vWPyPjG4StapFA43,Communication Part 3 [ASOT 182] - Original Mix,5,98227,0,['Armin van Buuren'],2005-01-06,0.409,G#,0.000183,0.855,137.455
2mnXx7OebtCUhI1hTUer4c,The Search For Freedom [ASOT 182] - Original Mix,5,55844,0,['Active Sight'],2005-01-06,0.505,F,0.00031,0.926,137.562
5FRdqWKzxOp4gWhEUKOsD9,Quiero Saber,35,232080,0,['El Puchero Del Hortelano'],2005-01-06,0.672,F,0.641,0.0,104.521
2YeZaql8x7Rt2m1iLWxZnu,Language [ASOT 182] - Original Mix,7,99469,0,['Hammer & Bennett'],2005-01-06,0.527,A#,0.00317,0.875,130.291
4z9GfgQ5KWSsF2IICO0zbV,Out Of Our Lives [ASOT 182] - Original Mix,5,125453,0,['Active Sight'],2005-01-06,0.354,F#,0.000175,0.836,137.396
7rJd9cZmipTkdpii3VD6Sb,Spiral [ASOT 182] - Original Mix,5,139133,0,['Robert Nickson'],2005-01-06,0.379,A,1.3e-05,0.911,138.005
583GXbCvZWj70rkcGRUrbk,All Day [ASOT 182] - Original Mix,5,69016,0,['Carl B.'],2005-01-06,0.394,A,1.63e-05,0.763,139.113
4dh3ViRrNnJXdhaf3OQ0hC,Fanatic [ASOT 182] - Original Mix,6,62094,0,['Bakke & Ljunqvist'],2005-01-06,0.573,C,0.00116,0.835,131.325
6yRxlAiPwNDuVbrmEa3u7Y,Dream Machine [ASOT 182] - Original Mix,5,82828,0,['DJ Ton T.B.'],2005-01-06,0.537,C,0.00113,0.303,139.12
0cG93CrUoIhBg68Fe4fSdq,Wish God Was a Woman,34,219387,0,['Humane'],2005-01-06,0.654,A#,0.463,1.46e-06,130.097
7MCyYGHGNxogvaw2G4qfRm,Dark Side Of The Moon [ASOT 182] - Original Mix,3,132187,0,['Ernesto vs. Bastian'],2005-01-06,0.552,A,3.6e-05,0.0924,138.018
52pn4RgrFA9PUsHyCARgBX,Synaesthesia [ASOT 182] - Ferry Corsten Remix,5,83750,0,"['The Thrillseekers', 'Ferry Corsten']",2005-01-06,0.489,G#,7.61e-05,0.708,137.581
0TTqAxnzFR9OPCtQqbQrBY,Lost Sequence [ASOT 182] - Original Mix,5,111203,0,['Fractal Structure'],2005-01-06,0.571,B,0.000184,0.906,138.147
3TfQ70LASoUeguSXwx6Vmo,Lo Que el Tiempo Me Enseño,42,298200,0,['Tabaré Cardozo'],2005-01-06,0.668,F,0.13,0.0,115.036
6T0AWJSko26W2m29fvgILi,She Turns [ASOT 182] - Markus Schulz Remix,6,67094,0,"['Departure', 'Markus Schulz']",2005-01-06,0.611,A#,0.00362,0.894,128.791
6QXdCgN9Bjxk3CMe5XJlK6,Voller Sterne [ASOT 182] - Super8 Remix,5,97172,0,"['Mirco de Govia', 'Super8']",2005-01-06,0.452,G,0.00158,0.933,138.259
0G6AY2MLIgmMywg4y8Nebw,חוזר לסיני,21,186107,0,['Shlishiat Ma Kashur'],2005-01-06,0.745,C,0.607,0.0,107.044
36OqryJHe1LJLH8hUUjYnC,La Rueda de Momo,17,245707,0,['Tabaré Cardozo'],2005-01-06,0.556,G,0.46,0.0,111.986
57PmaHUibjdfAcFlmQdOhV,Los Drakulatekas,22,446160,0,['Tabaré Cardozo'],2005-01-06,0.629,A,0.534,0.0,115.948
6CltWnXNKwGt1Nqyrpy1Bj,Monday Groove [ASOT 182] - Original Mix,6,72844,0,['Roland Klinkenberg'],2005-01-06,0.589,G#,0.000727,0.811,131.81
3I3piouyIx4q3dS8wgb0mX,The Morning After [ASOT 182] - The Thrillseekers Remix,5,96703,0,"['8 Wonders', 'The Thrillseekers']",2005-01-06,0.546,C#,0.000281,0.947,138.971
5V2LLzSdgyPvgwNQgC4bSb,Ilk Bakista Quiero,38,252053,0,['Müge Zeren'],2005-01-07,0.759,A,0.291,0.0,94.964
5UyRzMfbul0WAKkzehM3fo,台灣製造,20,218373,0,['Wu Bai'],2005-01-07,0.729,C#,0.0274,0.0,110.016
5YMytNf7YsMi8RF1XYMC7W,Khoobsurat - Udit Narayan,30,325827,0,['Udit Narayan'],2005-01-07,0.595,E,0.552,7.28e-05,129.93
6zmUUl4egbo8ZdShVEDGP8,ダンバイン とぶ (聖戦士ダンバイン),25,259693,0,['Miq'],2005-01-07,0.472,A,0.0179,0.0,147.044
2u5QNZo9ECqbkxnPKibnwj,Ağıt,32,222726,0,['Yansımalar'],2005-01-07,0.276,A,0.907,0.0127,84.042
7oFXj4K7cwSlQH50rnNDEZ,I Will,37,250880,0,['Sowelu'],2005-01-07,0.707,G,0.296,0.0,127.991
6o9p4X3FRcNgHChHoJKEJz,wk 64,23,182160,0,['Friedli & Fränz Kilbimusig'],2005-01-07,0.526,D,0.0547,0.0,141.104
2FNOhk7r7omo67AXQOutBh,Nankör,41,310360,0,['Murat Başaran'],2005-01-07,0.667,G#,0.193,8.05e-06,104.977
0dZjWF8uklfNUHiPS2vC6E,Maine Dil Se Kaha,37,312787,0,['KK'],2005-01-07,0.6,C,0.389,3.97e-05,110.015
23ZDFWvzvgBfsdCW27cb7V,Sana Ölürüm,34,253960,0,['Murat Başaran'],2005-01-07,0.452,C#,0.0213,1.95e-05,117.955
26LzofU0siNaEZIGo7uuhC,Sonbahar,40,203314,0,['Yansımalar'],2005-01-07,0.321,D,0.82,3.78e-05,139.144
3IWcVquyTKzIjDcECAX9XD,Gülümse Anne,37,280760,0,['Murat Başaran'],2005-01-07,0.699,C#,0.346,0.00369,119.971
5mbnsXpRe4J4QxioIHrO8K,Hasta Las Huevas,40,109459,1,['Kalibre69'],2005-01-09,0.277,F#,0.00242,0.824,151.638
5bJy3NGPtnBP9OkMjVjZkW,Sophie,1,226794,0,['Benjamin Schoos'],2005-01-09,0.423,F,0.478,0.828,180.151
3mrCVBnj3LOOKZLlRoj2MT,Kadonneet kolme sanaa,39,222727,0,['Stam1na'],2005-01-10,0.452,D,4.06e-05,0.915,130.161
5r3WfKaHyutGZ8bMG5k18V,Švieski Man Vėl,15,285520,0,['Mango'],2005-01-10,0.755,G,0.0425,0.243,140.069
38BOqNwnYLMBZuJ5COw4n8,Can't Wait Until Tonight,45,182573,0,['Max Mutzke'],2005-01-10,0.737,A,0.712,0.0,98.018
1j8GiEBLOnutgV4EBXK9QT,Om Sivaya Nama,28,554400,0,['Unnikrishnan'],2005-01-10,0.464,F,0.478,0.0,87.085
4wiu8JVa9E7wDv8aJNi6DL,Sananen lihasta,24,218680,0,['Stam1na'],2005-01-10,0.471,B,1.52e-05,0.379,92.556
04wttgs0RoUJyCfTAqB6q8,Koe murha,25,165820,0,['Stam1na'],2005-01-10,0.394,D,7.92e-06,0.948,149.867
0V4HyZfMPPWovq0cyccai1,Bittersweet,44,266040,0,['Apocalyptica'],2005-01-10,0.255,G,0.0254,0.000312,111.129
3ol2GbEibnsmIOku7jAh9E,Ahlan Wasahlan Ya Ramadhan,29,259042,0,['Rabbani'],2005-01-10,0.692,G,0.205,4.4e-05,128.006
2zflg9vEfIgO3gh4EcVQh1,Ristiriita,24,208647,0,['Stam1na'],2005-01-10,0.447,A,1.39e-05,0.895,139.812
70FVWHHwJD0OY63OG4oqX9,Väkivaltakunta,25,186656,0,['Stam1na'],2005-01-10,0.403,C,4.84e-05,0.963,165.056
3SOh1jLgBQ00R4G9RvnNj2,Erilaisen rakkauden todistaja,25,200860,0,['Stam1na'],2005-01-10,0.456,C,6.59e-05,0.713,140.204
66SvhAHu1tggvj5wwOwxDR,Enemy of God,49,343920,1,['Kreator'],2005-01-10,0.319,C,3.5e-05,0.0357,105.551
2WlQZcqe4JMljW19msGH8S,Emily,40,165853,0,['Adam Green'],2005-01-10,0.744,D,0.118,0.00488,135.785
0KBVz8R57yXqv9XzqLcyah,Paha arkkitehti,27,240568,0,['Stam1na'],2005-01-10,0.463,D,0.00017,0.168,97.46
1DUym6PPhdchfcjjrnuy6L,Pa' La Raza Del Barrio,43,156665,0,['Grupo Laberinto'],2005-01-11,0.711,C,0.625,0.0,97.639
0E0I9NP8WN7jpOTLMt8VwN,終點,19,303013,0,['Jade Kwan'],2005-01-11,0.476,C#,0.868,0.0,143.125
3J3bQkMmXdV1h9OrLedHj4,慘得過我,22,217933,0,['Jade Kwan'],2005-01-11,0.661,E,0.427,0.0,106.05
4gzV2c9PN7nS4VCno7CvA6,孤單北半球,38,265640,0,['林依晨'],2005-01-12,0.603,F,0.657,1.7e-05,93.982
4SYK6qv3JfeGBmncAvJsU5,Catedral (Cathedral Song),40,294893,0,['Leandro'],2005-01-12,0.419,A,0.649,4.56e-06,121.615
0mWs55EJwqcpgj4GxZjEa0,幸福的瞬間,40,265840,0,['許紹洋'],2005-01-12,0.516,G,0.283,2e-06,143.909
3ydNwwLfMCeqmuP4FHAJkH,Ding Dong,34,272980,0,"['Madhu Balakrishnan', 'Madhushri']",2005-01-12,0.647,D,0.179,1.98e-05,79.987
2iYA2AY5ILutvE10VEyDSa,Portati via,44,237693,0,['Mina'],2005-01-13,0.758,A,0.298,1.96e-06,119.951
4FexaCwCrxQ9OErHZiLlWh,Adirey Adirey,37,257163,0,"['Jassie Gift', 'Kalpana']",2005-01-14,0.881,F#,0.171,4.09e-06,101.996
3Gmq2pQZNo5TqrobE10WgA,Pari Poke Pitta,34,217619,0,"['Mallikarjun', 'Sagar']",2005-01-14,0.955,D,0.113,0.000189,127.993
1H5vC13M5u3AvWqpvq3gvo,Ağlatma Gelem,39,322747,0,['Oguz Aksaç'],2005-01-14,0.589,A,0.787,0.0309,109.949
1bx7OUl2UmAnA5oZkm9If7,Jerk It Out,65,195667,0,['Caesars'],2005-01-14,0.58,G#,0.0171,1.07e-05,134.007
57ACryVyaH0N6mW6el3tQm,ผิดไหม,36,235667,0,['Fahrenheit'],2005-01-14,0.622,D,0.0778,0.0,144.067
5poDv5VUFzV5e0i0b42nqS,Adıyaman,38,297520,0,['Oguz Aksaç'],2005-01-14,0.489,D,0.818,0.11,96.002
6OJemp4sHmpogO2ieTATsq,Padam Kadala,33,68542,0,['Sagar'],2005-01-14,0.79,C#,0.687,0.0,94.998
5aTJ61UY6yMV145FHvt5kZ,夜照亮了夜,28,226600,0,['Wanfang'],2005-01-14,0.611,B,0.816,1.73e-05,99.995
69PuGOoNWxd2hM0tsrCa2O,Ghal Ghal,42,319564,0,['S. P. Balasubrahmanyam'],2005-01-14,0.847,D,0.142,3.15e-06,101.986
1ifMH14KizpUxIdRVyPsSZ,Niluvaddham,49,357337,0,"['Karthik', 'Sumangali']",2005-01-14,0.827,D,0.16,6.91e-06,95.03
1jJI0iFj8SZx7CSjHxW4VT,Daft Punk Is Playing at My House,45,201720,0,['LCD Soundsystem'],2005-01-14,0.922,G,0.0196,0.000525,135.997
4EztIh7yvgYs9YLCvxT8ku,Something Something,34,332907,0,['Tippu'],2005-01-14,0.688,D,0.187,0.0,170.139
4WmFpEnchF9tidumB301e7,Yem Peeru Murugan,31,295400,0,"['Shankar Mahadevan', 'Grace']",2005-01-14,0.804,A#,0.387,9.5e-06,149.934
5xqgufp2W33zz6BhkNT6rQ,Kandi Chenu Kada,32,372198,0,"['Jassie Gift', 'Kalpana']",2005-01-14,0.818,A#,0.327,3.89e-06,95.026
4b4xkbpRpA8jHbP8GVLYWR,Chandrullo Unde,41,255293,0,['Shankar Mahadevan'],2005-01-14,0.814,D,0.0771,0.0,115.031
6bQ3YsMCZdISxAnDIWM2hY,Niye Çattın Kaşlarını,41,211640,0,['Oguz Aksaç'],2005-01-14,0.511,A,0.291,3.53e-05,95.927
0ossxRq7mFjFjL1s8z9GdV,เจ้าหญิง,23,237440,0,['Fahrenheit'],2005-01-14,0.709,D,0.00776,1.45e-05,124.012
2iiHpTa5zzhvmQEQ56Pc2S,เงียบทำไม,24,216200,0,['Fahrenheit'],2005-01-14,0.552,C#,0.00632,0.0,174.101
3tNMrXltnL6WBSmUz34mRU,Accordion and drums,23,391047,0,['Aki Peltonen'],2005-01-14,0.501,F,0.297,0.146,148.031
4dcUque6026WExzwJYWG7H,The Suffering,56,223653,0,['Coheed and Cambria'],2005-01-15,0.55,B,0.0114,0.0,156.958
2cAzRWjojY8PBu8tJFatfY,Ini Rindu,40,299150,0,"['Farid Hardja', 'Lucky Resha']",2005-01-15,0.625,A,0.194,3.09e-06,182.079
3a2G1M1Lbymgcgn5Ov5EQT,あの娘は綾波レイが好き,24,352187,1,['GING NANG BOYZ'],2005-01-15,0.219,D,0.000424,0.0,73.052
37D1P3hXcXMCjSWBx65Y9m,Karmila,34,271529,0,['Farid Hardja'],2005-01-15,0.646,C,0.000424,2.28e-06,140.227
5SNf60hYmWaXZX5w5jxZgY,夜王子と月の姫,26,449707,1,['GING NANG BOYZ'],2005-01-15,0.206,F#,8.92e-05,0.0378,95.647
2tUhCTpGeEfssyYTeu0chm,Wake Up,52,215947,1,['Coheed and Cambria'],2005-01-15,0.559,B,0.593,3.81e-06,72.015
0Rq66lC98vWUw3ZTwpoiRA,銀河鉄道の夜,29,422960,1,['GING NANG BOYZ'],2005-01-15,0.212,E,7.01e-05,0.0,115.451
5rvaDukztuWN4S82JoGd7R,夢で逢えたら,42,301440,1,['GING NANG BOYZ'],2005-01-15,0.0791,G,0.000246,0.0,82.946
42GP0xKtkolBnmqQRvSllO,Welcome Home,66,374973,1,['Coheed and Cambria'],2005-01-15,0.442,B,0.00648,1.12e-06,154.004
2NW11uWLOUmqHPdUsRG0eS,援助交際,35,360520,1,['GING NANG BOYZ'],2005-01-15,0.152,A,0.00185,0.0,148.16
6xRRr4W5VQiQZOVhXzqtIr,Show me colours,50,269360,0,['Masterboy'],2005-01-15,0.632,B,0.0745,5.16e-05,138.004
7dAoAX6PeQ0A0fEUjv5DTf,Namo Kuan Shih Yin Pusa,29,314667,0,['Harc'],2005-01-17,0.318,A,0.971,0.000138,134.613
3W6UA36h0zahjxU709wLSI,Brighter Than Sunshine,50,241360,0,['Aqualung'],2005-01-17,0.314,B,0.229,0.0269,145.047
78G0LEqrs8HmEwhb75nYXQ,Walk on the wild side,56,278507,0,['Tok Tok Tok'],2005-01-17,0.731,C,0.24,0.0843,94.633
7xRfAWAwTipkZyRX6wJEJU,Pure Vernunft darf niemals siegen,46,260853,0,['Tocotronic'],2005-01-17,0.292,D,0.000244,0.00267,82.301
1wb7rKI0B6Bjgfvoscu32w,Look Of Love,44,230827,0,['Tok Tok Tok'],2005-01-17,0.513,F,0.829,1.03e-05,184.909
75tYfON07QLj53cSMutRHy,1. Anální,20,179122,1,['Morčata na útěku'],2005-01-18,0.518,A,0.0122,0.0,179.978
5ZMq7lgnBYEIx8Z8Nsl4zb,Dušan je gay,20,147174,1,['Morčata na útěku'],2005-01-18,0.49,C,0.000336,8.2e-06,160.091
