id,name,popularity,duration_ms,explicit,artists,release_date,danceability,key,acousticness,instrumentalness,tempo
2Z2dTiPJYuYHrP9vdgszBj,童話,30,257307,0,['Miriam Yeung'],2010-01-01,0.487,B,0.91,0.0,135.799
2zu3dpbWHgIfSPIdp8qZyg,Небеса,45,236192,0,['Valery Meladze'],2010-01-01,0.753,A#,0.429,0.0,130.034
48rJQa3TdMfnPJxh1oPxsZ,El Prostipirugolfo,59,186413,0,['Los Titanes De Durango'],2010-01-01,0.757,F,0.289,1.08e-06,127.47
5GZ2bQIzvLXgZpjgxSKP4l,等,26,255880,0,['Eason Chan'],2010-01-01,0.276,C,0.876,7.39e-05,67.635
2UZoSuDO0D6y9bW9Z3Hkng,Niña De Mi Corazón,57,188413,0,['La Arrolladora Banda El Limón De Rene Camacho'],2010-01-01,0.702,D#,0.52,0.0,114.037
3e00xrTJ3zwRf4Ayr6MH2s,兩隻老虎,45,72200,0,['風格童星組合'],2010-01-01,0.841,D#,0.72,0.0,135.088
0ZKgaQUvQvd4C5ADKNtBk8,忘記他,36,175467,0,['Teresa Teng'],2010-01-01,0.311,F,0.373,0.0014,103.275
2iYL1ecHzwZsvvnPduIXb6,CLICK,45,270573,0,['ClariS'],2010-01-01,0.588,A#,0.0265,0.00585,134.915
1mivlo7KSaJfye1hzp0MhV,沙龍,25,276413,0,['Eason Chan'],2010-01-01,0.406,E,0.267,6.37e-06,140.444
0X5Ras26dWvagYaQ58VnBC,Wie ich heiß,37,236840,0,['Schwefelgelb'],2010-01-01,0.783,C,0.000146,0.465,123.954
0MqhXAFU5rnOtskcRkllYG,Just Tonight,55,168400,0,['The Pretty Reckless'],2010-01-01,0.278,F#,0.0012,0.0174,163.877
0q1GXKAZABZOhNXRApqT4R,Sfyrixa....Ki Elixes,37,199133,0,['Panos Kiamos'],2010-01-01,0.593,B,0.00832,0.0,180.083
5FpUEdxB0w4RBvxkDG5osd,Pupa,14,189133,0,['Tele Bim Bam'],2010-01-01,0.856,A,0.452,2.44e-05,123.993
5ElBbDAlqAyAnDcgQUjhlm,Geloven In Het Leven,43,242907,0,['3JS'],2010-01-01,0.564,C,0.235,0.000557,140.968
4tstfcVBKsqYNd1EPt3vCH,最緊要好玩,29,184253,0,['Sam Hui'],2010-01-01,0.735,C#,0.122,0.0,144.93
1rdBJvTlDHHH82HUPbxDLd,Tu Y Yo Somos Uno Mismo,34,255467,0,['Timbiriche'],2010-01-01,0.727,C#,0.24,0.0,125.359
5Xfrz26D1llsmmwoDB0gnI,大熱,24,217507,0,['Leslie Cheung'],2010-01-01,0.533,G,0.462,0.0,160.053
5GUJ3zBhqMuyTLKU7nV74H,雌雄同體,24,234053,0,['Juno Mak'],2010-01-01,0.629,G#,0.146,0.00102,177.968
4G8I2gh90zpYrEXbQlenWR,無人之境,27,252920,0,['Eason Chan'],2010-01-01,0.348,D,0.432,0.0,125.745
78AQlcD4vmJap3xJKAFb9t,左右手,31,255507,0,['Leslie Cheung'],2010-01-01,0.44,F,0.716,0.000299,131.705
2nleIsDVspaCnDomR43APV,你怎麼說,39,204413,0,['Teresa Teng'],2010-01-01,0.651,F,0.637,1.97e-05,82.873
7dGR0CfXH0pmTICRXRy2cJ,Jungle,40,193112,1,"['Professor Green', 'Maverick Sabre']",2010-01-01,0.476,F,0.222,0.0,72.776
7BvYZlVpLX48WN2GUlXSpz,Ku-Kū!,14,231427,0,['Tele Bim Bam'],2010-01-01,0.725,E,0.138,4.87e-06,142.051
4buvG5Kmstm8UMjSgUrv2X,Who Owns My Heart,57,214853,0,['Miley Cyrus'],2010-01-01,0.571,A,0.0106,0.0,135.908
21HXNdJEfwiFZwwGFI0XLO,In Moments Like These,50,229827,0,['Maranatha! Music'],2010-01-01,0.341,D,0.906,0.0132,93.288
4vzr8ZjVHFH3Yv2pAkEU4N,黑色狂迷,24,206347,0,['Mr.'],2010-01-01,0.448,A#,0.000486,0.0,122.075
6yd8jIHRyFNEO6QBRQCdw3,Do Re Mi,15,162120,0,['Tele Bim Bam'],2010-01-01,0.42,A#,0.195,0.0,128.462
6wjcT8FiPGHxunN9825l6n,紙箱國,23,297400,0,['Juno Mak'],2010-01-01,0.679,C#,0.579,2.08e-06,128.019
5rN6HDpHF5k6xPvxgx58PE,Dantukas,14,237187,0,['Tele Bim Bam'],2010-01-01,0.542,D,0.00391,0.0,135.321
2y26A8ntk24DSH0cXe8zpB,While You Doooo,54,91011,0,['Teebs'],2010-01-01,0.829,A#,0.268,0.689,93.764
44noNMO0iv87Tds7dwcpQU,Insieme: 1992,51,263903,0,['Toto Cutugno'],2010-01-01,0.788,A#,0.084,0.0,100.149
6yQ4F2aTHK1Io8ADx11pLv,僕らの手には何もないけど、,34,252027,0,['RAM WIRE'],2010-01-01,0.573,A,0.561,0.0,94.06
6ml22zq36VXrH7dxxL1009,Rytoj Skrisim (feat. Marijonas Mikutavičius),13,207560,0,"['Tele Bim Bam', 'Marijonas Mikutavičius']",2010-01-01,0.443,A,0.117,0.0,173.017
5isA9icHWl2651hvfr1EOV,The Message - Extended Version,51,430013,0,['Grandmaster Flash & The Furious Five'],2010-01-01,0.947,C#,0.0227,3.37e-06,100.6
3WAjHQtC75oTcd305pQFhy,我甚麼都沒有,23,341547,0,['Eason Chan'],2010-01-01,0.308,C,0.731,0.0,171.4
6Zx0UpYhgr9nxT3Cv8lkI7,亦算是緣份,25,298267,0,['Sam Hui'],2010-01-01,0.716,E,0.369,1.66e-06,98.032
5tSmAABuoOfR59lrtXdDqm,If This Was A Movie,52,234547,0,['Taylor Swift'],2010-01-01,0.515,E,0.154,4.05e-06,147.788
2LHjPl20fK644UqMb1wK4C,攝氏零度,22,285373,0,['Hins Cheung'],2010-01-01,0.402,B,0.521,0.0,119.293
0yPKAAZxCpT5Oviib2ohhD,HE SAYS SHE SAY講男講女,23,284613,0,"['Eason Chan', 'Rowena Cortes']",2010-01-01,0.754,F,0.0433,0.0,95.017
6jLc6r3WEjJP7bV7v0HWbv,"話知你'97 - 電影""新半斤八兩""歌曲",27,178907,0,['Sam Hui'],2010-01-01,0.746,D,0.279,0.0,126.732
1Q1jYvEBoUnqhaU1dmjtus,絕望的笑容,32,310640,0,['Andy Lau'],2010-01-01,0.615,A,0.317,2.93e-05,130.261
4E4m4hmm8QKHmcseCcwkHT,"這麼遠, 那麼近",23,292680,0,['Anthony Wong'],2010-01-01,0.744,C,0.213,4.36e-05,106.05
1dXIF9IBsjiyI5gWkBDSo4,"緣盡 - 電影""龍鳳茶樓""主題曲",32,288387,0,['Andy Lau'],2010-01-01,0.585,F,0.354,3.97e-05,140.066
3pAaCCA5TEW1j6piYSNgqa,再吻我吧!,32,246067,0,['Andy Lau'],2010-01-01,0.601,C#,0.534,1.9e-05,135.93
4KKuTZghPZvjDoMBIIR2g1,Te Recordaré,57,200400,0,['El Trono de Mexico'],2010-01-01,0.724,C,0.133,7.46e-05,135.144
0czuy6siVgRPjgN2HRSLfb,Cielo De Estrellas,47,188373,0,['El Trono de Mexico'],2010-01-01,0.759,C,0.301,2.79e-05,124.125
4KeVH56SHUw2y3jHicLDw8,El Uno Para El Otro,45,206907,0,['El Trono de Mexico'],2010-01-01,0.76,C,0.158,1.31e-05,114.845
2uEqb2TEV29ktnJl8DyObt,Me Encantaría,58,187000,0,['Fidel Rueda'],2010-01-01,0.926,C,0.249,8.48e-05,106.992
7pJLIrX3mBwjJ4xkpjyQnm,浮誇,29,275333,0,['Eason Chan'],2010-01-01,0.266,E,0.404,0.0,194.31
44lvXnHDwiOVMCTxz6kplB,Mi Verdadero Amor,55,224467,0,"['Grupo Bryndis', 'Los Acosta']",2010-01-01,0.619,A#,0.561,0.00194,168.471
4qmTN7lQeQerMD2neciShd,Que Me Lleve El Diablo - En Vivo Desde Monterrey/2010,35,211493,0,['Los Huracanes del Norte'],2010-01-01,0.35,A#,0.207,0.0,155.464
7hQ4TfewdxTy60gai9lnhn,Sin Ti,56,231160,0,"['Grupo Bryndis', 'Los Acosta']",2010-01-01,0.653,A,0.443,0.00022,155.91
0mBgmRtNxxuj3zZILJpVyz,七百年後,24,274800,0,['Eason Chan'],2010-01-01,0.311,C#,0.446,4.38e-06,137.193
1t9VDCyzmuWJgJKUheiKTD,春光乍洩,23,228507,0,['Leslie Cheung'],2010-01-01,0.594,G#,0.0463,0.000174,119.973
6KmKMO9KeZAeLhA4sfXRHl,我,26,221293,0,['Leslie Cheung'],2010-01-01,0.516,B,0.899,0.000163,89.806
12z1WlB2H8DFCSTahcKtOF,另一邊,21,376453,0,['Juno Mak'],2010-01-01,0.469,A#,0.441,4.33e-05,145.838
43lR06cTMygPeZTS7FMxnr,再見!我的愛人,36,209400,0,['Teresa Teng'],2010-01-01,0.467,D#,0.611,0.0,112.971
79CQunM9LOrGyhWIi1BbFn,愛不完,32,256253,0,['Andy Lau'],2010-01-01,0.682,G,0.0359,4.88e-05,100.04
5rpIq8YYqJ0Qa8qyrA99ex,Give A Little More,43,180293,0,['Maroon 5'],2010-01-01,0.753,C,0.000988,0.000191,117.954
5dnlOz8c6PfC9PBckFhtVC,一絲不掛,27,284693,0,['Eason Chan'],2010-01-01,0.276,C#,0.438,0.0007,148.184
7KTLDWQXfA1DBPE98c9JDj,Mag Het Licht Uit,43,259187,0,['De Dijk'],2010-01-01,0.741,C,0.357,0.103,113.113
3qDb4hhNQQK4xDYO2HY2gK,Millonario De Amor,39,222867,0,"['Sergio Vega ""El Shaka""']",2010-01-01,0.646,A#,0.438,0.0,154.148
2dTgISKi68FxQ1UpSvf7P5,In Love with You,42,262583,0,"['Regine Velasquez', 'Jacky Cheung']",2010-01-01,0.462,F#,0.0213,4.66e-06,141.917
5fVyykWO4yYxD9vjEC48FV,愛到分離仍是愛,26,283773,0,"['George Lam', 'Sally Yeh']",2010-01-01,0.63,G,0.776,5.98e-06,133.985
2KaPQvJCkqdOF41vlTRTku,Hush Hush; Hush Hush,38,255173,0,['The Pussycat Dolls'],2010-01-01,0.645,A#,0.0452,0.0,129.523
710PRUu3qVHt1tce1fflGq,花與琴的流星,24,257760,0,"['Chan Ka Lo', 'Jacky Cheung']",2010-01-01,0.453,A,0.786,3.81e-06,112.544
3aZj7LmA3MfdnvWEmJ6ppZ,Fairy Tale,37,299720,0,['Michael Learns To Rock'],2010-01-01,0.555,A,0.486,1.37e-05,127.933
1EGSOkf8ehTwLCFao6MHAJ,熱血英雄,23,207787,0,['Andy Lau'],2010-01-01,0.476,C,0.385,0.0,173.888
21XTXaV3dHZahRB71HCdSy,兩個寂寞人,24,233453,0,['Sam Hui'],2010-01-01,0.485,A,0.768,0.0,77.087
1nc8I2wJJLYUpUt3APOKNx,怎麼可,21,251013,0,['Hins Cheung'],2010-01-01,0.451,G#,0.852,0.000193,82.675
7f848II3ArM2RQdqCWYil5,愛人,34,228067,0,['Teresa Teng'],2010-01-01,0.732,G,0.306,1.19e-06,122.034
08bgKt3Bbhfp8Zov0p2k85,夕陽無限好,24,244720,0,['Eason Chan'],2010-01-01,0.306,A#,0.551,6.06e-06,168.869
1NTPhSHkQnLLc12tGvyF8a,小丸子的心事 - 動畫﹕櫻桃小丸子 片尾曲,24,203240,0,['Denise Ho'],2010-01-01,0.718,G#,0.0196,0.00015,143.041
3rE1idvpVHNjrtiFe3NGeg,雲河,35,165680,0,['Teresa Teng'],2010-01-01,0.456,A#,0.43,0.0,79.433
7sbEU72YfeGSxezSJKOc0s,In His Time,53,261560,0,['Maranatha! Music'],2010-01-01,0.286,C,0.833,0.0241,83.874
4wlPXKxC2oeiYYPldZaR0s,"1, 2, 3, 4",46,198373,0,"[""Plain White T's""]",2010-01-01,0.458,D,0.599,1.25e-05,90.599
0DcNi2tF8jWNjgXFGbq0rx,心跳呼吸正常,25,265227,0,['Leslie Cheung'],2010-01-01,0.468,C,0.689,0.00156,119.765
2FVF3aghEcoqYmgydZYtL5,"做個自由人(電影""紅場飛龍""歌曲)",24,250907,0,['Sam Hui'],2010-01-01,0.596,E,0.388,1.14e-06,140.131
2SsfzvXySQyzScQBC4w9k7,寂寞夜晚,24,128307,0,['Eason Chan'],2010-01-01,0.316,G#,0.749,0.0,137.753
5bjP7AXFMipVhSs8L7cpcT,又見炊煙,36,172400,0,['Teresa Teng'],2010-01-01,0.47,D,0.345,0.00395,92.37
01IVFofCRf1pydaXu3NVxk,脆弱,25,269147,0,['Kay Tse'],2010-01-01,0.526,F,0.0918,0.0,144.503
0f75S9HDJ7g3GPpTVY7xhn,月亮代表我的心,28,246960,0,['Leslie Cheung'],2010-01-01,0.348,E,0.866,0.00321,144.077
16HGuTjrUIwVD86OGTfelH,富士山下,28,298973,0,['Eason Chan'],2010-01-01,0.328,F,0.779,0.0,98.433
50ItDjEyta5sklzETeipgY,There Is None Like You,50,213947,0,"['Don Moen', 'Paul Wilbur']",2010-01-01,0.417,A,0.628,0.0,121.484
5rqIh5oaBrMoudJog7l1W8,原地轉,22,240400,0,['Juno Mak'],2010-01-01,0.556,C#,0.844,0.0,137.871
2BPjU4Mm1XvONq4lYMOTxX,可不可以,32,282973,0,['Andy Lau'],2010-01-01,0.508,F#,0.387,1.8e-05,140.14
5nl1hEG6VLMIQKnOEqA9Em,葡萄成熟時,26,401720,0,['Eason Chan'],2010-01-01,0.381,A#,0.728,6.87e-06,126.018
5P2r2AoWUOn3bqHV77fqnU,忽然,33,126853,0,['李志'],2010-01-01,0.623,C#,0.786,0.0,154.042
3HwoWVPdmoNVgVeCLdGIwv,玻璃之情,23,280293,0,['Leslie Cheung'],2010-01-01,0.425,C#,0.682,0.00692,141.295
5uZYnpVrqov0fCTzEKFjTa,思覺失調,24,205947,0,['Wilfred Lau'],2010-01-01,0.607,G#,0.629,0.0,136.048
4vDu0mEddDoqHpn6f6lMyh,Cobarde,52,169738,0,['Selena'],2010-01-01,0.646,B,0.328,0.0,105.611
2WAToeWUR3C7f0aCZq1ZVw,Poei Poei,41,236000,0,['Andre Hazes'],2010-01-01,0.664,D,0.178,0.0108,116.094
31TZG9ivW7nWl14OWVoCak,Tranen Gelachen,45,205653,0,['Guus Meeuwis'],2010-01-01,0.297,D,0.145,6.28e-05,185.939
73UCqYY4vIEbKJ0u4qYJ8t,To Kalokairi Mou,45,218773,0,['Michalis Hatzigiannis'],2010-01-01,0.668,F#,0.132,0.0,104.032
1rrUoy3f40zvFh5t2LolQV,We No Speak Americano,35,158253,0,"['Yolanda Be Cool', 'DCUP']",2010-01-01,0.925,A#,0.217,0.000483,125.005
5DEE1l71wNi0ont1pJobTG,Kryptonite,35,224413,1,['Big2'],2010-01-01,0.838,G,0.214,0.258,112.968
3OOGjEfBD1IQjSP2qCIwx2,Good To Go,38,177110,0,"['Flamman', 'Abraxas']",2010-01-01,0.53,C#,0.00287,0.0316,175.029
2HVQSYeRxq4rWLHa1IdttC,Lágrimas Frente Al Mar,31,186827,0,"[""Los Yonic's""]",2010-01-01,0.652,G,0.354,0.0,108.404
1jK5cA9aDKlBYMPQ5o0BaE,Creí,40,199493,0,['El Trono de Mexico'],2010-01-01,0.726,E,0.381,9.69e-06,122.083
1a8vNLzmwmy31iCT45MNkF,Aire,57,243600,0,['Intocable'],2010-01-01,0.44,C,0.251,0.0,157.124
0uocvjw4LB9zlHoP2f3mox,Si Yo Fuera Él,31,168347,0,['Cardenales De Nuevo León'],2010-01-01,0.404,A,0.292,4.51e-06,195.34
1sKERUbwyohGOuQXS2JwFJ,Disponible Para Mi,57,206920,0,['La Arrolladora Banda El Limón De Rene Camacho'],2010-01-01,0.635,F,0.504,1.18e-05,133.993
1VU8t2MpJRLG5iFEIxqq7z,Geboren um zu leben,61,230467,0,['Unheilig'],2010-01-01,0.513,B,0.0185,0.0,92.009
2KCMlWqxxevzBWAsxRPXjH,De Troubadour,34,178547,0,['Lenny Kuhr'],2010-01-01,0.38,C#,0.707,0.0,88.004
0pD8Cz3iEGXXdUBYWTIXsk,Duizend Scherven (met Laura Jansen),36,203547,0,"['Marco Borsato', 'Laura Jansen']",2010-01-01,0.245,G,0.526,0.048,177.418
1LrLa1vKq6iZp8SAL7IJ5Z,She Doesn't Know - Radio Edit,35,192467,0,['Valerius'],2010-01-01,0.776,A,0.00704,0.0,136.969
67Wkfb6aX9bgRDAUxKDMEd,Sophietje,34,149840,0,['Johnny Lion'],2010-01-01,0.663,A,0.309,0.00112,61.974
3oiRz6OtpChceEylSgZNJF,Ich bin solo - Technoversion,44,212040,0,['Mickie Krause'],2010-01-01,0.5,A,0.114,0.0,139.922
1TiPjfuaAbA3KgxzzweqIn,La Escuelita,53,125747,0,['Banda Los Recoditos'],2010-01-01,0.871,A#,0.568,0.0,112.601
2vtB7ASUDlJkTB7sn1yugu,Comandos Del M.P (500 Balazos),56,139493,0,['Voz De Mando'],2010-01-01,0.854,A#,0.255,0.0,116.996
29WGydilDyujOwFpi8Ivr1,"Tú, Solo Tú",53,191565,0,['Selena'],2010-01-01,0.412,G,0.746,0.0,146.427
7aKLDgvgdOVQ0ieggTq2XW,Volvamos A Empezar,48,219893,0,"['Grupo Bryndis', 'Los Acosta']",2010-01-01,0.646,G,0.471,0.000173,156.018
1WWm9PKcyoQZneMq9akzPh,Fila Me Akoma (Baciami Ancora),40,247757,0,"['Panos Mouzourakis', 'Maraveyas']",2010-01-01,0.296,G,0.271,0.0,78.707
4vrcVOWlA2B1pMAMmohaeL,Next To Me,34,234987,0,['Ilse DeLange'],2010-01-01,0.633,E,0.113,2.62e-06,122.996
0bJTil4YncZCJa2MgYHs2e,Kryfa,36,275507,0,['Melisses'],2010-01-01,0.613,F#,0.0242,0.0,115.021
00tli2SViUdVgYbTXHV4te,Irritatiefactortje,35,118272,0,['Jochem Myjer'],2010-01-01,0.712,D,0.783,0.0,118.125
164h2ksJh1l27JoQH0W9kl,Besitos,55,143053,0,['Selena y los Dinos'],2010-01-01,0.801,A,0.553,8.34e-06,90.407
7BwxEQytlMM2VXzSWd0dJo,Mi Pais,37,260827,0,['Ricardo Arjona'],2010-01-01,0.527,C,0.893,0.0,135.506
6TlCQBVenVdJWJknrVeCYr,Culiacán Vs. Mazatlán,57,169760,0,['Calibre 50'],2010-01-01,0.722,D#,0.398,0.0,124.867
0ob3zPIGXWwg2hyXJNs3Ct,La Carcacha,54,196827,0,['Selena'],2010-01-01,0.696,G#,0.13,0.0,182.061
6p3FDqyALPpkVptF8q5bRw,Disco Medley - Live From Astrodome,55,464467,0,['Selena'],2010-01-01,0.592,G,0.0698,0.00499,123.785
635SzX3i16N8h7Ry8pl8Re,De Weg,38,267320,0,['Guus Meeuwis'],2010-01-01,0.447,D,0.915,0.00256,137.318
3AEC9hwysrqVGvVvgCdo6B,Somewhere Over The Rainbow - DJ Hooligan Remix,51,327497,0,['Marusha'],2010-01-01,0.585,G#,0.00303,0.0196,162.966
4mZRkSI8Aqzh1ZbxE0jtnB,This Is Who We Are,37,212667,0,['DI-RECT'],2010-01-01,0.41,C#,0.0461,0.0,83.488
4HUKN6pphF8ES2G4qRSADr,The French Song,37,172547,0,['Lucille Starr'],2010-01-01,0.301,C#,0.681,0.0,98.076
1RClBEEVn5SqHFM8gsyoXL,Alleen,36,229960,1,['Fresku'],2010-01-01,0.723,G,0.413,3.94e-05,88.57
6PdcG9HSVj2sbfVpkw28Mp,Stare Into The Sun,36,236827,0,['Graffiti6'],2010-01-01,0.645,D,0.0189,0.00186,126.96
7dQsB1EM025pdlR1kwJLpI,漫步人生路,37,223973,0,['Teresa Teng'],2010-01-01,0.535,A,0.544,3.19e-05,89.948
6Cd471UCQ6cBAnnVPMt9iN,Twee Motten,36,185867,0,['Dorus'],2010-01-01,0.77,C,0.811,0.0,92.004
3RU8WYQoPDLD1CjVIn9Ip7,Dichtbij,37,320107,0,['Marco Borsato'],2010-01-01,0.583,A#,0.035,0.00509,144.044
1eytjpqecXkUeuOrh1bdyl,Jouw Hand,36,230853,0,['Guus Meeuwis'],2010-01-01,0.402,A,0.601,5.26e-06,182.918
5ehvqNsyDicTBTUTMSB2Ic,I sing a Liad für di,56,186120,0,['Andreas Gabalier'],2010-01-01,0.793,C,0.216,0.0,126.006
0SPLxH3N3QvySRQyUR04qX,Hey (Nah Neh Nah) - Milk & Sugar Radio Version,44,197390,0,"['Milk & Sugar', 'Vaya Con Dios']",2010-01-01,0.829,F#,0.00193,0.0279,128.013
1aNU9GwTPVQ0pwK2A0MPEB,Get Spanish,35,214453,1,['De Jeugd Van Tegenwoordig'],2010-01-01,0.817,G,0.0951,0.000207,122.014
0pG5AnPga8X2VdZXsU2rPD,Ik Wil Je,35,215320,0,['Guus Meeuwis'],2010-01-01,0.54,G,0.0711,0.00725,152.039
1CuVRrM3klzzZ5rVMu6lHt,Doro Gia Sena,34,199134,0,['Nikos Oikonomopoulos'],2010-01-01,0.605,A,0.596,0.0,130.22
211K0lo2zDojSRPCkW5KJc,Mi Amante,30,212640,0,['Valentín Elizalde'],2010-01-01,0.801,D#,0.757,1.38e-06,95.962
1P9GvX6cdzf2PXmQAG08rU,Todo Estará Bien,40,207173,0,['Ricardo Arjona'],2010-01-01,0.57,E,0.869,1.69e-05,149.805
35rQ37DZKFJ38whEQkygV9,Si La Quieres,53,191307,0,['Selena'],2010-01-01,0.61,D,0.106,0.0,107.131
61aKRGzYaD7aNNeagBpoez,Hoguera...,40,321855,1,['Mc Unabez'],2010-01-01,0.78,F#,0.143,0.0,88.012
2y3TFms2edlkSu1Vya4cFb,El Necio,42,207627,0,['Los Bunkers'],2010-01-01,0.387,E,0.00464,3.28e-05,113.054
2ChotJXMHsSBhvfLmTb0Y7,Roto y Borracho,40,216200,0,['Santaferia'],2010-01-01,0.545,A,0.324,0.0,82.47
5Y6jIFFtN4Z8F2HROQObex,Niña,41,202841,0,['Juan Antonio Labra'],2010-01-01,0.516,A#,0.429,0.0,124.976
3D4iziSjHi4jxG8r4pta7z,Santiago De Chile,42,197387,0,['Los Bunkers'],2010-01-01,0.558,D,0.000126,4.99e-05,120.09
51VTjFDjhYaWCmToVh9WLw,Don Satán,41,222773,0,['Santaferia'],2010-01-01,0.719,B,0.545,0.0,95.963
5G2UIdvvvKZEGtzuUDzfpc,Arriba de la Pelota,42,178853,0,['Tomo Como Rey'],2010-01-01,0.592,E,0.0004,4.52e-06,159.804
7o3ss0k6OH3nb1tS7daNzp,Te Amaré en Clandestinidad,44,180463,0,['Los Vasquez'],2010-01-01,0.747,D,0.049,0.0,94.99
4kdMRXEPC0f5zMvxhD7gNY,El Tiempo En Las Bastillas,45,193973,0,['Difuntos Correa'],2010-01-01,0.617,G,0.29,0.0,97.097
1i4fB1iRLyTmOY9HroJVne,Los Que Toman Como Rey,45,170840,0,['Tomo Como Rey'],2010-01-01,0.592,A,0.00197,0.0,165.877
1nZdqyfJ6EB5BwatSMKy0u,Mueve Mueve,47,226978,0,['Juan Antonio Labra'],2010-01-01,0.753,G#,0.012,0.00324,135.001
4gbA7en4cvuRzKCzd8vI5T,Qué Tienes Tú,48,208648,0,['Los Vasquez'],2010-01-01,0.865,G,0.154,0.0,125.934
44JE2Ja3wv1jPBGJmbz0Wi,Juana María,49,196539,0,['Los Vasquez'],2010-01-01,0.6,D,0.275,0.0,200.028
6MV5epXO1r9krAVGSDJz5L,Ángel Para Un Final,52,243213,0,['Los Bunkers'],2010-01-01,0.361,F#,0.0498,0.0,187.235
14dMZq6uQLPi9MdbdjwabQ,Clavo Que Saca Otro Clavo,52,195364,0,['Paty Cantú'],2010-01-01,0.463,F#,0.136,0.0,167.722
3y1obbFbsmPNWBeyoZS7o3,Tú Me Haces Falta,52,183332,0,['Los Vasquez'],2010-01-01,0.708,F,0.0563,0.0,92.016
0ZyKs32GmHqUgEMB4phZtF,Miénteme una Vez,54,231148,0,['Los Vasquez'],2010-01-01,0.395,D,0.068,0.0,159.841
6SgOM8lrd6NlcdLdOvyGTr,Te Perdoné Una Vez - En Vivo Desde Monterrey/2010,26,179733,0,['Los Huracanes del Norte'],2010-01-01,0.341,C,0.386,0.0,156.03
5c2DD4J9eIWYwe3O0OuVU1,Incondicional,49,208547,0,['Prince Royce'],2010-01-01,0.697,A,0.567,0.000374,129.034
68Ld3fMH5Aswww5QAOzB8H,Como Hojas al Viento,39,218811,0,['Los Vasquez'],2010-01-01,0.726,C,0.226,6.68e-05,122.048
1FWmlaAt8buqlRSnJSzobn,A Mi Me Volvió Loco Tu Forma de Ser - Unplugged,48,290196,0,['Carlos Alberto'],2010-01-01,0.786,A,0.249,0.0223,108.024
6oFMyApERofr1XL6HlGFui,Te Quiero,39,223112,0,['Juan Antonio Labra'],2010-01-01,0.343,C#,0.737,0.0,128.999
4PkVa3T0Y0KS3piaCzOl62,Al Final De Este Viaje En La Vida,40,201280,0,['Los Bunkers'],2010-01-01,0.29,A,0.177,0.0,63.332
3D8KcfsUgGwbNq3c6mzCWY,Plebada Alterada,49,100040,0,['Calibre 50'],2010-01-01,0.668,A#,0.31,0.0,99.679
4sIBLdG3xSwJi8bV7xFSH2,Polvo Y Nada,51,231720,0,['Calibre 50'],2010-01-01,0.657,G,0.297,0.0,120.151
7Lasjy970KUhZp0RN2fWz7,Zing Voor Me,34,215827,0,"['Lange Frans', 'Thé Lau']",2010-01-01,0.477,G,0.803,0.0,82.309
6Aimve3yqbs53npo902VvE,Silueta De Cristal,44,221840,0,['Los Brios'],2010-01-01,0.597,A,0.29,0.0,148.108
0lJEYLAJU5KtthQroas2ou,Rock DJ - 2004 Mix,52,257374,0,['Robbie Williams'],2010-01-01,0.709,G,0.0229,0.0,103.036
4bbgGODjQQbmTuROuclcUH,Ajustes Inzunza,48,129973,0,['Calibre 50'],2010-01-01,0.7,A#,0.305,0.0,173.154
