id,name,popularity,duration_ms,explicit,artists,release_date,danceability,key,acousticness,instrumentalness,tempo
2Px4PrbPBMeWB1silbjI5H,(Today I Met) The Boy I'm Gonna Marry,54,166053,0,['Darlene Love'],2011-01-01,0.355,C#,0.54,0.0645,100.878
0DgwF3FCd3RYdDA2u8gJJ0,Litla sæta ljúfan góða,14,170388,0,['Hljómsveit Ingimars Eydal'],2011-01-01,0.544,A#,0.886,0.0,130.628
6YrP1vpOwcSSSUiM4YO2PJ,Seinna meir,12,195233,0,"['Jóhann Helgason', 'Magnús Þór Sigmundsson']",2011-01-01,0.669,E,0.821,0.00301,106.317
4JUdzL0tRKNEMFDnpu4YTx,NAVIDAD 2010 - ORIGINAL MIX,0,327654,0,['YAN KROW'],2011-01-01,0.73,C,0.00177,0.71,126.011
3D8iGJ3RwyL7shgAZNXEY5,Devil Went Down to Georgia,13,247571,0,['Papar'],2011-01-01,0.653,G,0.239,0.000131,132.059
40Ql1rH5Tp748yNKXmg4QZ,Tell Me!,16,176147,0,"['Einar Ágúst', 'Telma']",2011-01-01,0.489,D,0.00211,0.0,145.452
3vP0xlW7ib3JEOebUGjz4m,Baseline,24,199181,0,['Quarashi'],2011-01-01,0.653,D,0.00051,0.00374,97.968
7jYYIj9Mkp6oUVBD6dVNOX,Vertu ekki að plata mig,15,229227,0,"['HLH flokkurinn', 'Sigga Beinteins']",2011-01-01,0.547,E,0.634,0.0,149.116
2ZKpF9roIs1mPOpU1lt6we,Wanna Get In,15,173546,0,['Jón Jónsson'],2011-01-01,0.561,G,0.788,0.0,170.038
4myvBbtguPU6QSHbqavzo8,Fanney,15,215946,0,['Ingó Veðurguð'],2011-01-01,0.597,C,0.165,0.0,152.178
4BFrNWtK2YCOsYbDaZtJAq,Horfið,14,206425,0,['Lay Low'],2011-01-01,0.655,A,0.551,0.0561,96.501
1WmjRLNT1kb7R8VVJ2kh73,Kiss in the Morning,16,221518,0,['Jón Jónsson'],2011-01-01,0.503,F,0.597,9.3e-05,169.84
60Qa4MfNC1dgVfuDF6rgMS,Troublemaker,54,220280,0,['Taio Cruz'],2011-01-01,0.688,B,0.141,0.0,125.028
06m0fBRADr8TlsJmSefqX6,Ertu ástfanginn? (ásamt Fjallabræðrum),15,212927,0,['Ingó Veðurguð'],2011-01-01,0.662,C,0.307,0.0,92.046
4BcILTvBtXX7O5nfd7YUQ1,Allt búið,12,279940,0,"['Björn Jörundur Friðbjörnsson', 'Eyjólfur Kristjánsson']",2011-01-01,0.626,G,0.651,0.000236,120.03
3it2mIaro9YgCS9Nk5INyy,Hæ hoppsa-sí,15,155713,0,['Papar'],2011-01-01,0.634,E,0.566,0.0,98.021
53gVVtiDwgkVjLiqqhskxP,Selfoss,15,342680,0,['GusGus'],2011-01-01,0.657,F,0.828,0.322,120.02
03mAdDcOQqldSj9oEaXT8c,Þrisvar í viku,15,190822,0,['Bítlavinafélagið'],2011-01-01,0.69,C,0.166,0.0,150.208
7uYYSM6iIrbsU7BL0DOY8q,Hvers vegna varst’ ekki kyrr?,15,193562,0,['Reggae on Ice'],2011-01-01,0.722,A,0.0534,0.0,99.024
3mnHIX76GwAov9aQ4vIETk,Stick'em Up,15,206890,0,['Quarashi'],2011-01-01,0.611,C#,0.00155,0.0,104.003
41CoEYt6qkgPdIv5F0t3t2,Ladyshave,15,228299,0,['GusGus'],2011-01-01,0.765,A#,0.0685,0.00292,115.065
1jM23jASF0JrhgqYhqCZfl,Original Sin,53,317240,0,['INXS'],2011-01-01,0.685,A,0.0136,0.000106,131.397
1JqayGBuorPOMB8SfXS9sq,Flagari,15,113824,0,['Steindinn okkar'],2011-01-01,0.669,D#,0.418,0.0,121.282
4OjxjcaJbW5U9IqYwaGq1e,Hugurinn fer hærra,13,227184,0,['Frostrósir'],2011-01-01,0.427,F,0.0339,4.76e-06,159.946
3CACS2WuEGQzY1kxVzV87F,Við höldum til hafs á ný,13,250915,0,['Papar'],2011-01-01,0.399,G,0.0556,0.0,187.98
2HOMVMnOukowkziBJZyf7o,Time,55,260427,0,"['Chase & Status', 'Delilah']",2011-01-01,0.531,A,0.000214,0.000846,139.945
1Y6WKFq4q841lk26V3ab8q,Rúdolf,14,170017,0,['Þeyr'],2011-01-01,0.403,B,0.000208,0.756,170.107
6hxS3jLIrPgmDBt5Sr4kcp,Ertu ástfanginn? (ásamt Fjallabræðrum),12,212834,0,"['Fjallabræður', 'Ingó Veðurguð']",2011-01-01,0.663,C,0.291,0.0,92.065
6IQITSq6IoOCxvckOJcnVK,Valhöll,17,308453,0,['Skálmöld'],2011-01-01,0.337,E,0.00271,0.0,136.39
0mtPNQl5vePVwiI9Vykp7L,We Run The Night,56,228200,1,"['Havana Brown', 'Pitbull']",2011-01-01,0.697,A,0.00482,1.83e-06,127.023
334vHv68nzIvsUITVCBcUM,Vertu þú sjálfur,14,382433,0,['Helgi Björnsson'],2011-01-01,0.353,G,0.0527,1.01e-06,129.214
1EgiAEhy5GGHuCUsF5FqoC,Angelía,16,192911,0,['Helgi Björnsson'],2011-01-01,0.572,G,0.74,0.0,111.489
1WBsCcFCCE9I999LYWyN6W,Ljóð í sand,29,206093,0,['Árstíðir'],2011-01-01,0.294,D,0.91,0.0329,77.926
15rLVigUvpkHWRz0ZeqRcY,Ég lifi í draumi,14,185156,0,['Björgvin Halldórsson'],2011-01-01,0.35,A,0.381,0.0,171.093
44F1DWnoAOThhpyTyGL8Sz,Allar konur,15,175404,0,['Steindinn okkar'],2011-01-01,0.618,D,0.0333,3.06e-06,144.968
1YgqC23hyINcFiKVhl2EL3,Hríseyjar Marta,13,173267,0,['Papar'],2011-01-01,0.568,G,0.528,0.0,157.909
37j6me3DfKCQADLBay9Lcf,Tangó,12,280590,0,['Grafík'],2011-01-01,0.647,B,0.248,0.00856,123.603
4yTLzGr4hPiNWR8L88wTo6,Atlas Hands,44,173093,0,['Benjamin Francis Leftwich'],2011-01-01,0.624,F#,0.897,0.00182,82.538
7bgESOPsHFhFNPHhiPO0ab,Ocean Girl,13,249893,0,['Jón Jónsson'],2011-01-01,0.503,E,0.629,0.00241,159.897
027lPVbmo0eLB61yDumF6P,Ég vil fara upp í sveit,15,180930,0,['Helgi Björnsson'],2011-01-01,0.45,A,0.771,0.0,181.621
2usKHUlcff5LBph7o8IAWK,Ég fann þig,16,231131,0,['Björgvin Halldórsson'],2011-01-01,0.379,A,0.591,0.0,102.459
2vV79tklDaZstNkKBmJ13F,Eina ósk,16,224398,0,['Björgvin Halldórsson'],2011-01-01,0.523,G#,0.0614,0.0,139.491
7pcVc03ZPzZqRJZfTjIqf2,Newcastle United,15,176936,0,['Steindinn okkar'],2011-01-01,0.724,B,0.0134,0.000199,137.457
115HTN47gq0MdoMNSjLL2X,Dansaðu vindur,20,189707,0,['Eivør'],2011-01-01,0.604,D#,0.915,0.0,79.903
2D9my4QTPK1ynraIKAPOIf,Sweet Caroline - Single Version,32,217187,0,['DJ Ötzi'],2011-01-01,0.543,D,0.0359,0.0,128.947
2bXuhng5HurmGksP5igN5p,Friður,15,203407,0,['Soldogg'],2011-01-01,0.617,E,0.0149,0.0,120.0
1KpZhROsZIADiZvQDaloTG,Bláir fuglar,14,254305,0,['Grafík'],2011-01-01,0.526,F,0.312,0.0,112.775
3tQT8ZywJmDUQ6UffMCGZQ,Take It From Here,37,352320,0,['SIX60'],2011-01-01,0.263,A,7.51e-05,0.0103,173.943
6e8FhXN0QgEj72eeL7NkcH,Hemmi Gunn (ásamt BlazRoca),16,245667,0,['Emmsjé Gauti'],2011-01-01,0.72,C#,0.000221,0.0,94.983
2Q77H1V5JTBrm6oHPB1w9u,Am Schärme,28,145533,0,['Patent Ochsner'],2011-01-01,0.823,C,0.0814,2.87e-06,125.394
3ZmQjNmGSVfo37tTws8EU9,Die Hölle morgen früh,51,289773,0,['Helene Fischer'],2011-01-01,0.703,D#,0.112,0.0,126.962
6ehQWK3OTeDsG3XpHgF04I,Ich bau dir ein Schloss - Duett,50,185160,0,"['Norman Langen', 'Jürgen Drews']",2011-01-01,0.681,D#,0.0946,0.0,130.131
6lHicULTUJoyQxo3fXIFHZ,Everythings Gonna Be Alright,32,273867,0,['The Babysitters Circus'],2011-01-01,0.678,C#,0.075,0.0,93.999
2pKdeTspc5If91jL1v203P,Hello,46,281430,0,"['Martin Solveig', 'Dragonette']",2011-01-01,0.666,D#,0.0257,0.012,127.978
7cuc9XTpCUVT5FcwywVrYb,"Russians - Live In Berlin, 2010",24,291267,0,"['Sting', 'Royal Philharmonic Concert Orchestra', 'Steven Mercurio']",2011-01-01,0.434,C,0.076,4.26e-05,109.437
22alLvcnpKClQX132E69h0,Im Örgelihuus,27,191027,0,"['ChueLee', 'Die jungen Zillertaler']",2011-01-01,0.575,G,9.21e-05,0.00196,133.006
01NNrO46sCI1hHwLACTBZQ,Schatzi Schenk Mir Ein Foto,46,210067,0,"['Mickie Krause', 'KO&KO']",2011-01-01,0.631,F#,0.0489,0.0,140.094
6uXGLQkd9LkV7cD60oBuNs,The Sound Of Sunshine,49,225133,0,['Michael Franti & Spearhead'],2011-01-01,0.673,A#,0.0164,0.0145,97.007
7qVH787ieaHQir8wXZL3ol,Idi drugome,44,232187,0,['Darko Lazic'],2011-01-01,0.617,C,0.046,0.0,117.857
7aI7OuBqH9Tsp8knipAyUy,"Hey Hey, My My",44,169480,0,['Battleme'],2011-01-01,0.572,A,0.986,0.00292,59.342
59CTn3W4Ou0Z4Heeg6PCGF,This Life,44,141000,0,"['Curtis Stigers', 'The Forest Rangers']",2011-01-01,0.465,B,0.0602,0.0,79.778
1rDRzBXU3uRG8m0j4Kvc6Q,Hol doch die Polizei,46,163640,0,"['Sido', 'B-Tight']",2011-01-01,0.77,F,0.0686,0.0,86.008
3OmutA1p6ykDWKQ2gsEU11,Zieh dich an und geh,42,199307,0,['Nockis'],2011-01-01,0.667,C#,0.307,0.000245,90.017
5mUiad5pDU1wFvIbtKgJKB,Don’t Forget Your Roots,57,232520,0,['SIX60'],2011-01-01,0.633,C,0.00115,0.000398,145.964
1yaFHifoHlN5MEtL5YEgA4,Only To Be,53,281227,0,['SIX60'],2011-01-01,0.597,C#,0.000156,0.00633,88.002
3epv5AfEnDW8FPFc0UhSfp,Finest Wine,51,220560,0,['SIX60'],2011-01-01,0.576,G,0.0757,2.92e-05,140.687
2kqZhIdZ3hA26tgx8ag6hK,Kill Of The Night,42,205320,0,['Gin Wigmore'],2011-01-01,0.511,C,0.00905,0.000263,126.151
5k3jdIh7BpJaV1DntDQoSD,No Problem,58,250667,0,['Chase & Status'],2011-01-01,0.556,F#,0.000667,0.103,174.975
2T10XpzyJIG4NHB8Hz1Abz,Voguchäfig,28,217147,0,['ChueLee'],2011-01-01,0.65,D,0.00985,0.0,140.076
2l3mcLBsp3b1LWBtvdPeYp,Voruss,29,194493,0,['Patent Ochsner'],2011-01-01,0.611,G,0.198,0.000107,141.908
5Ecz1CgpsJ8TQNjThRLlLi,Echt,54,194000,0,['Glasperlenspiel'],2011-01-01,0.612,D#,0.0359,0.0,141.951
3TeYDVJAaehwBOiPhiCHEV,Wildes Ding,57,219000,0,['Culcha Candela'],2011-01-01,0.697,C,0.0115,0.0,132.086
7tBZa65xUKMMan9tIMPqbi,The Walk,59,218413,1,['Mayer Hawthorne'],2011-01-01,0.849,F#,0.42,8.72e-06,110.02
22WRYBnzXfM9g7uNd5w79q,Henny & Gingerale - Bonus Track,57,254160,0,['Mayer Hawthorne'],2011-01-01,0.808,A,0.0263,0.137,123.286
2KwsQT0rz6Itdt4g2v3TXz,Motivation,33,230560,0,"['Kelly Rowland', 'Lil Wayne']",2011-01-01,0.744,A,0.187,0.000123,140.889
0jmdMkRc7bmnmF9TNRfxF5,Dedication To My Ex (Miss That),51,236147,1,"['Lloyd', 'André 3000', 'Lil Wayne']",2011-01-01,0.835,C,0.0169,5.48e-06,119.037
4PDXtZQ83AJzfLWX0lcJux,Shine,45,182653,0,['Benjamin Francis Leftwich'],2011-01-01,0.716,E,0.654,1.79e-06,118.096
1sR4aKaHpLrc9u7g4ii90U,Need You Tonight,55,181107,0,['INXS'],2011-01-01,0.795,A#,0.0419,0.575,108.701
6md4w95cnKaW64JyEQ3A0L,Somebody That I Used To Know,66,244893,0,"['Gotye', 'Kimbra']",2011-01-01,0.862,C,0.545,0.000153,129.044
0Js2QjUABQA2Mjq5IAZvyH,Scharlachrot,46,254040,0,['Patent Ochsner'],2011-01-01,0.447,G,0.424,0.000685,124.597
2TABt0nj3WNPXbka7nzwIt,Hollywood Hills,61,210347,0,['Sunrise Avenue'],2011-01-01,0.537,C,0.00571,0.0022,137.954
1qk9ujVgudgU8CyhKOx8ji,Somebody That I Used To Know,65,244893,0,"['Gotye', 'Kimbra']",2011-01-01,0.864,C,0.571,7.92e-05,129.048
2OlPLP0eVQh1KKQizIXOFr,Bälpmoos,40,282507,0,['Patent Ochsner'],2011-01-01,0.472,E,0.106,0.000294,169.188
4FmyszaYnvrcrMNZq43s1n,Von allein,60,216813,0,['Culcha Candela'],2011-01-01,0.738,E,0.0636,0.0,139.938
0T8wIusBn0OpzFm2H6AVNY,Poesie Album,56,230547,0,['Samy Deluxe'],2011-01-01,0.66,B,0.387,0.00207,149.903
6lDHLllRlwOy3A3qTZiFWf,Der DJ aus den Bergen,55,197533,0,['DJ Ötzi'],2011-01-01,0.748,B,0.0779,0.0,130.04
3t78EyclbHYxDyhd84kDQg,Endstation - Live,55,183973,0,['Sido'],2011-01-01,0.669,G,0.0109,0.0,89.906
3ZxC6Q9cfyXEavGqZM7SME,Mr Saxobeat,46,195105,0,['Alexandra Stan'],2011-01-01,0.733,B,0.022,0.000303,126.972
77RU9ForOlmYTatLTWIrtf,Reich & Schön,52,256000,0,['Fard'],2011-01-01,0.546,G#,0.105,0.0,78.887
4K0Ix5GgGNgueTNtvBNcXt,Mensch Si,31,228413,0,"['Gimma', 'Carlos Leal', 'Lou Zarra']",2011-01-01,0.618,G#,0.0359,0.0,150.027
3FOV2CWRrMsvvl359VCgOC,Call My Name,53,222213,0,['Pietro Lombardi'],2011-01-01,0.607,A#,0.0312,0.0,123.014
3BtLaxsUBGtq5q3APIgSHW,Battle Symphony,1,314872,0,['DJ.M@R [Massive Breakz]'],2011-01-01,0.396,F#,9.97e-05,0.689,118.513
6EzsZ7gbYRNjoTHmS1y73J,Elle,39,221973,0,"['Stress', 'Noah Veraguth']",2011-01-01,0.679,G#,0.339,0.0,80.018
6xsjMYjJyvh20msdVe6pn9,2000 Years,0,132533,0,['Carnalation'],2011-01-01,0.393,G#,3.83e-06,0.599,119.95
5IQou2aojeIetE99Gy7Izr,Forever,49,313093,0,['SIX60'],2011-01-01,0.5,C,0.00133,0.00198,134.988
0B5igk16W1nOhN2rmm2pMk,Picture on the Wall,50,281653,0,['1814'],2011-01-01,0.733,E,0.169,0.00249,154.126
3YlTSp9rioU8RRC9zehYNI,Dez Lamúrias Por Gole,25,240173,0,['Ornatos Violeta'],2011-01-01,0.475,D,0.802,9.93e-05,135.957
35gYeBK9dLPDv4IKt0qirq,Se Não Chovesse (Fado Súplica),37,206853,0,['Cristina Branco'],2011-01-01,0.659,B,0.827,0.000698,82.204
2KHfn2QIYXzywoeRnlH0M8,Como Afundar,24,298813,0,['Ornatos Violeta'],2011-01-01,0.217,E,0.245,0.000464,98.551
1bKQdPJ9lid6Yg26HAx8Tf,"Lights Out, Words Gone",57,301347,0,['Bombay Bicycle Club'],2011-01-01,0.649,G#,0.577,0.332,106.002
4eOKu0sYOm1FYQrVsk063M,Xico,27,192773,0,['Luisa Sobral'],2011-01-01,0.46,A,0.503,1.92e-05,90.118
1RrTwfs2pFM4n8GytgmYKH,Price Tag - Acoustic Version,53,198960,0,['Jessie J'],2011-01-01,0.782,F,0.0879,0.0,87.507
63m3fusWaHBnB3isFfAlRd,Tonight You Belong To Me,51,101539,0,"['Eddie Vedder', 'Cat Power']",2011-01-01,0.653,G,0.991,0.00248,138.981
7AP7o5GIMHNpz48z7uSbqq,Trem Das Onze - Live,45,249987,0,"['Caetano Veloso', 'Maria Gadú']",2011-01-01,0.44,E,0.828,5.5e-05,90.111
46K18fG5hkY67XAGZGKTSc,"Like A Stone - Recorded Live At Queen Elizabeth Theatre, Toronto, ON on April 20, 2011",53,244253,0,['Chris Cornell'],2011-01-01,0.357,A,0.698,0.0,85.058
4DHAPBFCJ6Y5xYwaaCEFqT,Shake It Out - Acoustic,52,252503,0,['Florence + The Machine'],2011-01-01,0.547,F,0.643,0.0,104.493
3fPHuDS2CT3exudW2UR5AT,Saudades Do Brasil Em Portugal,32,204547,0,['Cuca Roseta'],2011-01-01,0.417,E,0.849,0.0,110.187
0xQxIdksJKWa6vEUrFXOpy,Hangover,53,244907,1,"['Taio Cruz', 'Flo Rida']",2011-01-01,0.601,D#,0.0112,0.0,128.066
0Jfitn793JWHmvnuxUAusK,Without You,49,198531,0,['Eddie Vedder'],2011-01-01,0.707,C,0.969,0.241,116.982
0KtTh5IRx5KrVeH6XlhXwG,Ring of Fire,42,223093,0,['1814'],2011-01-01,0.578,E,0.026,0.000312,80.884
1QPxBEl1AyHTjTxDPi1oO1,Cupid,41,318773,0,['1814'],2011-01-01,0.778,A#,0.0837,0.000281,81.104
4PMIpxX9zTGqZv6AnfSVMC,Run For It,38,297587,0,['SIX60'],2011-01-01,0.394,F,0.00122,0.00589,138.94
1Kq2KshHMMtA2Qbq6aMcxN,In The Clear,38,356147,0,['SIX60'],2011-01-01,0.575,D,0.000377,0.439,131.025
7jaSSARL6ZLVuD4NePLHlo,Mr. Saxobeat - Radio Edit,51,195105,0,['Alexandra Stan'],2011-01-01,0.72,E,0.0276,0.000238,127.004
1hAWShwBHysweFkp1pDd7f,Hard For Me,38,325533,0,['SIX60'],2011-01-01,0.222,A,0.0387,1.44e-05,83.664
4at37DEe3S4CxLgiyIgxgZ,Deusa do Amor,52,309520,0,['Moreno Veloso'],2011-01-01,0.674,G,0.894,0.00656,134.438
1OzLXKccwvW2LiBShSz8JG,Quem Me Leva Os Meus Fantasmas - Live,26,300813,0,['Pedro Abrunhosa'],2011-01-01,0.57,G#,0.742,0.00041,119.967
5KGqMcoHPT9fCeg2itGwF4,Preciso Do Teu Sorriso,54,243173,0,"['Mariana Aydar', 'Dominguinhos']",2011-01-01,0.62,A,0.725,0.000602,135.961
4lYKuF88iTBrppJoq03ujE,Dynamite,55,202627,0,['Taio Cruz'],2011-01-01,0.755,E,0.00462,0.0,119.982
1qApue4UrwthSqFq5aBv51,Rise Up 2.0,46,248707,0,['SIX60'],2011-01-01,0.426,F#,0.000782,8.91e-05,174.978
5oA8Sg062aB0P1Um5WQse6,Khe Sanh - 2011 Remastered,48,250670,0,['Cold Chisel'],2011-01-01,0.464,G,0.14,0.0,164.09
1ySbO5ZNYek30nBdegcyxb,Rest Of You,44,298053,0,['SIX60'],2011-01-01,0.614,D,0.00534,0.000623,76.814
3XvemAiv640r7xnX2M17PD,Lost,43,478587,0,['SIX60'],2011-01-01,0.338,A,0.215,2.26e-05,129.779
7InFxJ4kqjgd4H2qjSTRJ3,Victoria - Single Version,43,206040,0,['The Exponents'],2011-01-01,0.635,B,0.382,0.0,125.209
7v8GKtoRrkWCxhJJBAl1AK,Black Sheep,39,183693,0,['Gin Wigmore'],2011-01-01,0.721,C,0.0197,0.00336,119.023
5yigml1IGgNnaAAiqgWsjY,I'll Say Goodbye (Even Though I'm Blue),42,170613,0,['The Exponents'],2011-01-01,0.695,C#,0.393,0.0,121.944
79DHXBYi340AlWipbQQAjt,"The End Of The Game - Live In Berlin, 2010 /Without Intros",18,360013,0,"['Sting', 'Royal Philharmonic Concert Orchestra', 'Steven Mercurio']",2011-01-01,0.351,D,0.0984,1.18e-05,82.632
4hv6LkXThAzziQ3vDnrsmm,Windy Days,42,270027,0,['SIX60'],2011-01-01,0.731,B,0.74,2.76e-05,133.06
2rl43tIwy399R9SAUdPTru,Green Bottles,47,236013,0,['SIX60'],2011-01-01,0.62,C,0.81,7.09e-06,75.856
5KrdYQS4U1Emzer8QShBE7,Brother,59,254213,1,['Matt Corby'],2011-01-01,0.661,A,0.0374,0.0016,100.139
5OxgsGpX2xv5MVt2Gp6VA4,Devagar,39,216067,0,['Ornatos Violeta'],2011-01-01,0.458,B,0.448,1.62e-05,145.717
5yVfyUXiFntXBFVHcTXdax,Esse Olhar Que Era Só Teu,31,352960,0,['Dead Combo'],2011-01-01,0.486,D,0.85,0.852,91.882
3BFjkCGpVz6nbAwaJ8YL5J,Não Desistas De Mim - Live,32,319320,0,['Pedro Abrunhosa'],2011-01-01,0.647,C#,0.599,0.0068,132.657
2pSOBtKOC9TnjSigCMK9kf,Quem Não Quer Sou Eu,56,326493,0,['Seu Jorge'],2011-01-01,0.664,A,0.261,0.00456,97.706
4xtA4d04ORxfhDnNd7seLv,Nowhere Fast,51,363400,0,['Fire Inc.'],2011-01-01,0.649,C#,0.0232,0.0,82.408
53rF0hPSBHd1Q44hcWkDEW,Lisboa Mulata,29,260000,0,['Dead Combo'],2011-01-01,0.35,A,0.221,0.149,159.61
0svBeQBw3K2u4uFg5B4QAT,Não Existe Amor em SP,56,280613,0,['Criolo'],2011-01-01,0.605,F,0.416,0.0135,142.013
1BcKxIi8AiMRGhqEoP6d6q,Anadamastor,27,169987,0,['Dead Combo'],2011-01-01,0.597,D,0.726,0.905,109.194
6vxmXf9qEd6lDSKapNjuBj,Nos Teus Braços,36,210440,0,['Cuca Roseta'],2011-01-01,0.468,D,0.938,0.0,139.617
4vVWQC4QjDj8KVTQP82ICR,Beside You,40,281720,0,['SIX60'],2011-01-01,0.638,B,0.00111,0.000337,86.017
6J0Up5777V17k7OSa0woPE,За буйки,28,269840,0,['Boombox'],2011-01-01,0.588,D,0.145,0.0,88.988
1lZo7EYSQHKQgdto42ShG9,Этажи,27,260267,0,"['Boombox', 'Pianoboy']",2011-01-01,0.337,A#,0.816,0.0,130.004
20g6sdvtDH8jb6brX2iWzA,Пошла вон,25,205173,0,['Boombox'],2011-01-01,0.474,C#,0.000924,5.7e-05,160.046
2BR0BqDpZ6x2Yt3VemGcTW,Sogblettur (ásamt Þórunni Antoníu og Berndsen),19,192772,0,['Steindinn okkar'],2011-01-01,0.874,D,0.278,0.0,105.028
